id,text,created_at,user_id,Label
53379,"@KemiSeba1 Mon frère occupe toi de gros poissons, eux là on va les gérer ils sont perdus 😅",Sun Dec 18 09:44:23 +0000 2022,3656718269,None
54359,"@khageesi @ladygaga C’est peut-être une question conne, mais, en voyant l’explosion du titre, pourquoi ne pas l’avo… https://t.co/7baNtTjJIz",Sun Dec 18 09:19:18 +0000 2022,1.18E+18,None
52491,"@KibaleMedard @ParlonsFootFCB J'ai fais un screen de la vidéo espèce de gros demeuré
C'est toi qui est trop con pou… https://t.co/eb29vnVssb",Sun Dec 18 10:04:04 +0000 2022,7.71E+17,Bullying
54626,@kiff601 @tvlofficiel La manipulation commence avec les  mots. Un immigré est une personne née étrangère (non franç… https://t.co/0mdoDYfFup,Sun Dec 18 09:13:00 +0000 2022,1.60E+18,None
52300,@KillianBssn @JLeagueFra Je veux bien tes éléments. Mais on peut pas défendre ce choix. Tu passes d'un des plus gro… https://t.co/wq2uHoGbQ6,Sun Dec 18 10:08:21 +0000 2022,4874852140,None
53798,"@kimkad06 @MedLamineL @AlgerStadProj Moi aussi je dit ce je veux, mais puisque tes un bidon Vide tu recours directe… https://t.co/llb3eRpNnf",Sun Dec 18 09:34:40 +0000 2022,3772073968,None
54362,@kitsuness_ non toi gifle moi 🙏casse moi la gueule avec tes gros bras inès 😍,Sun Dec 18 09:19:14 +0000 2022,3959286567,None
52586,"@KLAR4H Mais ouais, à un moment faut assumer, faire semblant de pas savoir la sauce dans laquelle ils sont c'est du… https://t.co/PMUMmeWOLe",Sun Dec 18 10:01:46 +0000 2022,7.62E+17,None
51840,@Knaki_bool @petitcolibri75 @Nidou_MH4U @BlackAsta__ @Dragocmoi @heyomeech956 ok mais comme tu es bilingue tu confi… https://t.co/pIVFXvY8rf,Sun Dec 18 10:18:54 +0000 2022,4753107741,None
54388,@KNIGHTPURGATORY Merci beaucoup mon Loup. Gros câlin pour toi aussi 🫶🐺❤️,Sun Dec 18 09:18:34 +0000 2022,1.46E+18,None
54346,@Krackyy_ T'es un gros footix ptdrrrr,Sun Dec 18 09:19:43 +0000 2022,1.57E+18,None
52945,@krame__ @el_pred @Ilimess__ @BoutarziZebio @lawincestparici @philens72 @Betclic Non mais passe D pour un buteur c’est débile,Sun Dec 18 09:53:42 +0000 2022,1.16E+18,None
52840,"@KrollspellT @GSquedin Gros fdp, je parle tous les jours avec des gens en ukraine qui ne se connaissent pas mais qu… https://t.co/5ep8eRsTGV",Sun Dec 18 09:56:10 +0000 2022,130473667,None
51765,"@ks_mikey C'est un terme technique, notamment dans la création de jeux-vidéos. En gros c'est l'ordinateur qui génèr… https://t.co/WhpxuT2PYb",Sun Dec 18 10:20:33 +0000 2022,79783511,None
54335,@kvin_archi @Adnaper2 Oui en gros t'es pour un école trad style 3e République,Sun Dec 18 09:20:05 +0000 2022,1.27E+18,None
52452,@KW_Gam1ng @ZharaHidden Impossible Eiko c un gros pedo il kiffe,Sun Dec 18 10:04:53 +0000 2022,1.53E+18,Hate_Speech
54341,@kylian37540032 @Hakim_West @freeslowiskii @Olivine34 @Maghla @AmineMaTue @RebeuDeter @odah_dako C'est juste que ça… https://t.co/LL1wnXRUdr,Sun Dec 18 09:19:50 +0000 2022,3053472993,None
52235,"@L_arcachonnaise DIMANCHE : Le jour où j’ai beaucoup planifié, mais je ne fais vraiment rien. De gros bisous 😘🤗🌿🍃❤️🌹🔥🥐☕️",Sun Dec 18 10:09:42 +0000 2022,1.45E+18,None
52525,@la_floic @shelovespakito @Tristzzer Bientôt ça va rapprocher à des renoi de s’en indigner ptdrrrr garde la pêche Loïc,Sun Dec 18 10:03:19 +0000 2022,1.48E+18,Racism
54013,@LAiacciu Donc pour toi c’est normal de réduire en esclavage un animal pour ton confort personnel ? Tu te rends com… https://t.co/ymvn4DG0VU,Sun Dec 18 09:28:14 +0000 2022,1.47E+18,None
54121,"@lain_philippe @Adreqi @realmarcel1 ""Gros malin"", c'est une insulte ?",Sun Dec 18 09:26:05 +0000 2022,1.47E+18,None
53628,"@LaineChristian @NiusMarco @l_extracteur Non
La Terre plate est une hypothèse de gros péquenaud
Les élites intellec… https://t.co/C8YEqchfla",Sun Dec 18 09:38:33 +0000 2022,1.59E+18,None
53997,"@LalobaRose Les gros sabots de Bardella. 
Il est aussi ridicule que Le Pen dans les débats d'entre 2 tours.",Sun Dec 18 09:28:34 +0000 2022,1.35E+18,Hate_Speech
53252,"@Lan_Saori17 Excuse-moi d’être passé à côté de ce jour important pour toi😞
Joyeux anniversaire et gros bisous 😘💜💗 https://t.co/avOyZ2YQz2",Sun Dec 18 09:47:05 +0000 2022,1.35E+18,None
51922,"@Lancepierre007 @achabus @CNEWS RACISTE !!!!! J'ai le droit d'avoir un gros nez..... Et des lunettes, et d'être gro… https://t.co/ZEZpSBLVih",Sun Dec 18 10:16:40 +0000 2022,1.51E+18,None
52411,@LaNissarda Bon dimanche lou gros bisous 🙏💋🇫🇷😘💪🏻,Sun Dec 18 10:05:52 +0000 2022,1.55E+18,None
53931,@LaPvlga Théorie : plus un mec menace et des dits des gros mots plus IRL il baisse les yeux,Sun Dec 18 09:30:38 +0000 2022,3309441547,None
53879,@Larbrbx591 Mais gros cetair fini mdrrrr,Sun Dec 18 09:32:16 +0000 2022,1.45E+18,None
52095,"@LarrereMathilde @johanna_crtl Bonjour, 
C'est génial pour les Finlandais, mais depuis la France, aller à Helsinski… https://t.co/58oqdWPKs8",Sun Dec 18 10:12:58 +0000 2022,1.58E+18,None
53556,@Larrytheblueb Ce fils de pute doit vivre dans le 9e à paris et n'a pas la moindre idée de ce qu'est une fin de moi… https://t.co/aIHtJOKIy2,Sun Dec 18 09:40:31 +0000 2022,92606308,Hate_Speech
53010,@lasource75006 C juste des footix ou des gros FDP des traites,Sun Dec 18 09:52:23 +0000 2022,1.50E+18,Hate_Speech
52464,"@lasource75006 Demain certains FOOTIX* seront pour l’Argentine.

Les footix fanboys de joueurs, le plus gros cancer du football.",Sun Dec 18 10:04:37 +0000 2022,1.26E+18,None
54135,"@Lau_Be1 @france_soir Une ""journaliste"" qui RT du Rosen, Asselineau et Dupont-Aignan ! Pas de doute, c'est du gros level !! 🤪🤡",Sun Dec 18 09:25:33 +0000 2022,47668517,None
54543,@LAURENCE_CHVL37 Bonjour Laurence je te souhaite également un excellent dimanche gros bisous 😘 😘😘,Sun Dec 18 09:14:54 +0000 2022,1.52E+18,None
54598,"@LAURENCE_CHVL37 Bonjour Laurence, beau et doux dimanche à toi. Gros bisous 😘😘💖💖💖",Sun Dec 18 09:13:34 +0000 2022,1.47E+18,None
52335,@Laurennnnee @suyisax @drmiecurls @Ranboosaysstuff @ranaltboo @111DWT en gros il parle pas de racisme quand il veut… https://t.co/WM1OuD4KxW,Sun Dec 18 10:07:22 +0000 2022,1.56E+18,None
54498,"@Laurus_Coll C’est moins le bordel , mais c’est encore super mal indiqué personne ne sait où aller . Au stand extra… https://t.co/RyUBkbmuoo",Sun Dec 18 09:15:40 +0000 2022,1.33E+18,None
54433,"@LavieilleMeu @HecJrGab Ah non, mais après, y'a des choses indéfendables, on est complètement d'accord. Tu peux aus… https://t.co/0Id9n9Pq1u",Sun Dec 18 09:17:30 +0000 2022,775989818,None
53134,@lb_broxy @LongLiveAissa @__ib19 Tu deviens ridicule gros mdrrrr,Sun Dec 18 09:49:33 +0000 2022,1.58E+18,Bullying
53616,@lb_broxy @LucasGilles14 J’suis vraiment debile c’est ça le pire,Sun Dec 18 09:39:00 +0000 2022,1.34E+18,None
53719,@LCI @DariusRochebin Ça lui va bien de dire que les russes ont des comptes cachés et lui ou est son argent il se fo… https://t.co/FrlAGzQnh7,Sun Dec 18 09:36:29 +0000 2022,1.56E+18,None
52190,"@LCI Plus c’est gros, plus ça passe.",Sun Dec 18 10:10:38 +0000 2022,1.44E+18,None
54271,@Ldd_dmt Je parie un SMIC c'est pas un renoi derrière,Sun Dec 18 09:21:41 +0000 2022,1.39E+18,Racism
52283,"@le_surmulot Ce n'est pas du déni, c'était tellement gros que je croyais que c'était une ""connerie""...",Sun Dec 18 10:08:53 +0000 2022,1378217570,None
51923,@le1000_ Ah gros incroyable y’a que ça à dire,Sun Dec 18 10:16:39 +0000 2022,1.51E+18,None
51825,@LeCommisDOffice @Mimiche95728481 @LkhYoussra Elle a supprimé ? Je vois pas ce snap à cette cochonne,Sun Dec 18 10:19:09 +0000 2022,1.59E+18,Sexism
53856,@Lefrano93789936 @f_philippot lefrançois le troll et la pute du système ...,Sun Dec 18 09:33:06 +0000 2022,7.76E+17,Hate_Speech
52728,"@lekingfondue À part le parti pris animaliste, l'écriture est d'une grande banalité, il faut l'avouer. Et à vouloir… https://t.co/1h9KRNG65j",Sun Dec 18 09:58:27 +0000 2022,199215026,None
52297,"@lemonde_va Les soignants antivax d'hier rejoignent les soignants antivax d'aujourd'hui, la preuve : 
Chiffres 4e d… https://t.co/bnUYYlxytT",Sun Dec 18 10:08:30 +0000 2022,474284299,None
54555,@lemonde_va Tiens retrouvé ton cerveau pauvre conne https://t.co/mRQ2FDb75X,Sun Dec 18 09:14:33 +0000 2022,1.53E+18,Bullying
53609,@LenZur95 Le chat est un gros pervers 😊,Sun Dec 18 09:39:13 +0000 2022,15799394,Sexism
53181,@LenZur95 Le chat mate comme un gros dégueulasse,Sun Dec 18 09:48:27 +0000 2022,380186724,Sexism
54360,"@lequipe Sortie de son contexte, pute à clic....",Sun Dec 18 09:19:17 +0000 2022,1.23E+18,Sexism
54272,@lermite2021 @franceinfo Le bon gros débile de base.,Sun Dec 18 09:21:39 +0000 2022,520710469,Bullying
53124,@lespreuh Fantôme minou débile 🤣,Sun Dec 18 09:49:49 +0000 2022,3935255716,Bullying
54651,@LesVINCENTs @alain_geff En comparant au résistif qu'on avait dû remettre en place lors du ravalement de façade la… https://t.co/r4DzZmN0Xw,Sun Dec 18 09:12:28 +0000 2022,298761051,None
52967,@letheoricien228 @Jemiahhhhhh Mets toi a la place du gros ? Alors qu'il a englouti la sienne et la moitié de la tienne...,Sun Dec 18 09:53:18 +0000 2022,1.01E+18,Bullying
53700,@lettxnye ton chat le gros,Sun Dec 18 09:37:01 +0000 2022,1.38E+18,Sexism
54424,@levisakai Jspr que c’est psq ils préparent un gros truc ensemble,Sun Dec 18 09:17:48 +0000 2022,1.35E+18,None
51986,"@LexGame3 Ça je te l'accorde, j'ai trouvé ça un peu stupide de mettre en avant de simples illustrations après j'ima… https://t.co/922oNpoMEv",Sun Dec 18 10:15:18 +0000 2022,3383019921,None
52309,@LHeydelGrillere @DeputesRE @Renaissance @JeunesMacronARA @JeunesMacron J'ai gagné 3€ à l'Euromillions aujourd'hui.… https://t.co/j7XrzOBn5T,Sun Dec 18 10:08:02 +0000 2022,1.35E+18,None
52074,@LHeydelGrillere @DeputesRE @Renaissance @JeunesMacronARA @JeunesMacron Sûrement pas marre de raconter vos conneries gros nuls,Sun Dec 18 10:13:17 +0000 2022,1.45E+18,Bullying
52603,@LHeydelGrillere @DeputesRE @Renaissance @JeunesMacronARA @JeunesMacron Vous parlez des postes aux gouvernements po… https://t.co/ObsVd4Xwc0,Sun Dec 18 10:01:21 +0000 2022,2975326148,None
53294,@librairesecache Je ne suis pas sûr·e qu'il y ait un gros recoupement entre les deux populations. Et personnellemen… https://t.co/e4P6cqULbo,Sun Dec 18 09:46:19 +0000 2022,181970305,None
52346,@LibreSoldat @Spy805 @azuroades @silvano_trotta @Nitroba30704324 Bah le rapport est évident pourtant... vous dites… https://t.co/ZsoK6mzwEo,Sun Dec 18 10:07:02 +0000 2022,1.52E+18,None
52933,@LiLLABYRINTHE @Nick_offi @DAMSOWORLD Rappel que tout ça c'est du rap pour la ménagère de plus de 45 ans et la bobo… https://t.co/YP1kLDQIXn,Sun Dec 18 09:53:58 +0000 2022,1.47E+18,None
52631,@lilladelputa @vpecresse on te promet c'est pas du harcèlement sexiste,Sun Dec 18 10:00:41 +0000 2022,1.28E+18,None
52260,@LillieJean @ilovehimbos69 allez nique ta mere la pute ton long mentaux tu crois t batman https://t.co/NlsMEE2UGl,Sun Dec 18 10:09:16 +0000 2022,3291625378,Hate_Speech
51796,@Lilouisback2 @nikop17 Elle avait qu’à être footballeuse cette connasse de @MarieLaureGB au lieu de se plaindre,Sun Dec 18 10:19:49 +0000 2022,1.50E+18,Hate_Speech
54247,@lilyatchy99 @UPokam @CoolHandBlondie @Footballogue Toujours pas. L'Arabie saoudite à battu l'argentine donc si on… https://t.co/T5WTf9Kq3T,Sun Dec 18 09:22:16 +0000 2022,347310091,None
51713,@linda_vronsky @sandrousseau La gauche française deporterait les français pour loger le Saint Migrant chez les particuliers,Sun Dec 18 10:21:42 +0000 2022,1.58E+18,None
53015,@Little_chloeOF @_Confessfantasm Tout comme les femmes qui montrent le gros boul de 💩 sur les réseaux,Sun Dec 18 09:52:16 +0000 2022,1.27E+18,Sexism
52134,"@littlemxgang elle jouait dans la série espagnole Un Dos Très jsp pas si tu te souviens à l’ancienne, en gros c’éta… https://t.co/kqMfjE4QaM",Sun Dec 18 10:12:06 +0000 2022,2280722119,None
54610,"@llarrabo en gros y’a que les ploucs qui connaissent pas valo, c’est un jeu vidéo connard 😤😤😤😤",Sun Dec 18 09:13:17 +0000 2022,1.29E+18,Hate_Speech
54326,@LLillymaude @GDarmanin @Interieur_Gouv @EmmanuelMacron @Elisabeth_Borne Ce n'était même pas le problème le gros pr… https://t.co/F7cmrivvCe,Sun Dec 18 09:20:23 +0000 2022,1.49E+18,None
53463,@LMDPSG Apprenez à lire et d'arrêter de lire comme des moutons les gros titres et uniquement ce que les médias veul… https://t.co/hYBpAdfVcW,Sun Dec 18 09:42:43 +0000 2022,106498637,None
52841,"@lmpgbxl @arikouts il sait très bien à qui il parle
et que Jeanne Marie, Titi et moi sommes 3 personnes différentes… https://t.co/PlqBJIb0ES",Sun Dec 18 09:56:08 +0000 2022,1.55E+18,None
54106,"@Lo824592851 @MaxiBernard_ @TiboInShape Il fait ce qu’il veut
Si il veut pas être un gros connard égoïste tant mieux pour lieu",Sun Dec 18 09:26:32 +0000 2022,1.48E+18,Hate_Speech
52863,@loanseesghosts gros hors vanne c’est une dinguerie d’être gros comme aç c’est même pas niveau beauté on s’en bat l… https://t.co/ornVTKa0Pi,Sun Dec 18 09:55:34 +0000 2022,1.51E+18,None
51867,@locusln @Grimm_Wellick Je baise ta pute de mère,Sun Dec 18 10:18:12 +0000 2022,1.24E+18,Sexism
51831,@LoetitiaH Putain de débile congénitale et moche en plus.,Sun Dec 18 10:19:02 +0000 2022,1.39E+18,Bullying
52098,@logan_bzh Le nombre de débile que t'as attiré avec ce tweet...,Sun Dec 18 10:12:54 +0000 2022,1.43E+18,Bullying
53103,"@logan_bzh Quand je vois les Serbes et les Croates ou encore les Ukrainiens et les Russes, qui sont en gros des frè… https://t.co/22HCfNPSUH",Sun Dec 18 09:50:16 +0000 2022,9.64E+17,None
54474,@LongLiveAissa @Youssaxx @gwappppo69 @mohelien on est sur les réseaux ma puce je peux me faire passer pour un homme… https://t.co/QTXj7OOawn,Sun Dec 18 09:16:18 +0000 2022,1.56E+18,None
53363,@LongLiveAissa fait une photo avec tapis de prière dans la main tout de suite pour voir ci tes vraiment un renoi,Sun Dec 18 09:44:41 +0000 2022,1.20E+18,Racism
53431,@LongLiveAissa Mdrrrr gros jsuis entrain de creuver 😂😂😂 ce reseau est trop incroyable mdrrr,Sun Dec 18 09:43:20 +0000 2022,1.59E+18,None
53129,@LongLiveAissa prouve que tes un renoi,Sun Dec 18 09:49:41 +0000 2022,1.20E+18,Racism
52344,"@LordDrakkon7707 Je pense que le nouveau PDG lui, on lui a vendu du rêve avec des gros chiffres possible, mais si o… https://t.co/Apx6IHiX9h",Sun Dec 18 10:07:05 +0000 2022,102540779,None
53059,"@LorentzMathias Le type nous parle de remboursement, de comment on va financer les aides…etc

Alors que lui se dépl… https://t.co/9TYISz8N1t",Sun Dec 18 09:51:21 +0000 2022,1.59E+18,None
52394,@Lou_koums Gros cœur bisous love sur toi ❤️,Sun Dec 18 10:06:15 +0000 2022,2541001379,None
52681,@louis__lll et des gros chomeur,Sun Dec 18 09:59:31 +0000 2022,1.03E+18,None
53060,@louis__lll viens regarder le match chez moi y’aura des gros miseurs,Sun Dec 18 09:51:16 +0000 2022,1.03E+18,None
51954,"@Louis_isc3 @yazid_m13 Dans une enquête de Radio France publiée mercredi 12 octobre, plusieurs femmes accusent le p… https://t.co/dmH318suzh",Sun Dec 18 10:16:00 +0000 2022,1732908714,None
54620,@Loup_Franc @M3rcr3di1 C'est la tendance de cette année les animaux/ décos sous verre avec les lutins au chapeau/gros pif/grosses barbe.,Sun Dec 18 09:13:06 +0000 2022,276487429,None
52973,@LoupBureau Heureusement que t'es pas sous les bombes gros fragiles.,Sun Dec 18 09:53:11 +0000 2022,1.50E+18,None
53644,@lovelydolly22 je dirais que le but est que les gens ouvre les tweets pour les stats..... en gros ça oblige la pers… https://t.co/g68Z3TKGYy,Sun Dec 18 09:38:17 +0000 2022,1.21E+18,None
52496,@loverhwanghj Ptdrr c'est débile comme réflexion ? C'est un ptn de festival pas un concert individuel donc oui des… https://t.co/RvGWwR4blJ,Sun Dec 18 10:03:57 +0000 2022,1.35E+18,Bullying
54387,@LowBoi4 @TakendaJessica Gros canard de tout tes mort,Sun Dec 18 09:18:36 +0000 2022,3101890774,Hate_Speech
53865,"@LRavaillac @Schartner17 😂 hier j’étais bourré 😬 
Je crois qu’il ne doit pas y avoir grand chose à comprendre en de… https://t.co/RA0xWF7d0m",Sun Dec 18 09:32:43 +0000 2022,1.57E+18,None
53776,"@LRavaillac @Schartner17 Pour x raisons tu me le dis je les vire et idem pour @Schartner17 qui est top 👌
Je vous ap… https://t.co/9dyAw3wCRM",Sun Dec 18 09:35:14 +0000 2022,1.57E+18,None
53382,"@lthe_z En Suisse, il n'y a pas de médecins ?

Soignez vous chez vous en Suisse... ça sent le réfugié Français genr… https://t.co/O77RuZvFkt",Sun Dec 18 09:44:20 +0000 2022,1321092792,Racism
53036,@lthe_z T'es débile et les débiles ne sont pas séduisants!!!,Sun Dec 18 09:51:53 +0000 2022,1.52E+18,Bullying
54180,@lubellule4 Bonjour ma petite lubellule ❤️ gros bisous 😘😘😘,Sun Dec 18 09:24:23 +0000 2022,2967609741,None
53695,@lubellule4 Bonjour très bon dimanche également gros bisous 😘☘️🎵☀️,Sun Dec 18 09:37:07 +0000 2022,3437625293,None
52480,"@LucasB01121637 @smakado_smain @rgrippay @VarlanOlivier Ce n’est pas une honte de le reconnaître, jusque que certai… https://t.co/TcMhR53Q6b",Sun Dec 18 10:04:19 +0000 2022,1.46E+18,None
51915,@lucasdoocERRR mddr dis toi ben ya 1 smn ya une renoi jla croise vers chez moi ya un repère d’eglise  non catholiqu… https://t.co/uRnJ2reC2S,Sun Dec 18 10:16:49 +0000 2022,8.97E+17,Racism
54283,@LucciKhey wsh ferme ta bouche gros on dirait ta le syndrome de down mdr,Sun Dec 18 09:21:24 +0000 2022,1.06E+18,Bullying
53517,@Lucie_angelus @renault_fr @BuzzWebzine Non moi non plus j'achèterai pas ce gros machin hybride rechargeable monQ l… https://t.co/xi8qaXh7Mj,Sun Dec 18 09:41:30 +0000 2022,2651766122,None
52951,@Lucie_angelus @renault_fr @BuzzWebzine Voilà! je leur jette pas spécialement la pierre c'est général en fait. Et c… https://t.co/OaogVBt0KH,Sun Dec 18 09:53:38 +0000 2022,2651766122,None
51807,@Lucy51602801 Bonjour ma jolie Lucy passe un magnifique dimanche et un bon match ALLEZ LA FRANCE 🇨🇵 gros gros bisou… https://t.co/3e835ZtqXS,Sun Dec 18 10:19:32 +0000 2022,1.41E+18,None
52766,"@Lucy51602801 Passe un bon dimanche
Passe une belle journée Lucy
De gros bisous 😘🤗🌿🍃❤️🌹🔥🥐☕️",Sun Dec 18 09:57:38 +0000 2022,1.45E+18,None
53351,"@lugyney Mdrrr c'est lui le plus gros jaloux de l'équipe 😭😭 C'est lui le problème.. quand il est pas là, le groupe… https://t.co/Y4rbw172Of",Sun Dec 18 09:44:50 +0000 2022,1.08E+18,None
53468,"@LukaMagicFR J’avais pas vu passer ça ! Incroyable, ça fait vraiment plaisir pour lui ! Avec la win ça aurait été m… https://t.co/7kI2Iowipm",Sun Dec 18 09:42:36 +0000 2022,1.56E+18,None
53041,@Lupo68537311 @mister_nbd @aaliiloamrl @SCCR_212 @WalidRegraguiof mais gros fdp y a une délimitation géographique d… https://t.co/E5djqIVkap,Sun Dec 18 09:51:47 +0000 2022,1.26E+18,Hate_Speech
52596,@lustucrupointu en gros y’avait des travaux avec feux avant le rond point donc elle pensait qu’il fallait le prendr… https://t.co/m3AKPQedC6,Sun Dec 18 10:01:30 +0000 2022,9.23E+17,None
52988,@lxgxndvxrx En gros « depuis que je suis petit j’ai tjrs voulu être différent » https://t.co/kEHKKE7mFp,Sun Dec 18 09:52:49 +0000 2022,2159498143,None
52623,@lylasmauve Merci gros bisous,Sun Dec 18 10:00:49 +0000 2022,9.33E+17,None
52442,@Lytaga23 Elle est afficher sur Le Mans sur un gros panneau ..... j'espère que vous allez la retrouver !!!,Sun Dec 18 10:05:06 +0000 2022,2573911311,None
53528,@macielcarp912 @VibesFoot Un bon gros CSC comme on les aime.,Sun Dec 18 09:41:08 +0000 2022,995626590,None
52401,@madame_pivoine @noradrenalinee La beauté y'a une part de subjectivité et d'objectivité. Des mannequins plairont to… https://t.co/oimNdABujh,Sun Dec 18 10:06:10 +0000 2022,1.54E+18,None
52100,@MaeckJ @JFaerber Alors ça c'est magnifique! Donc en gros si tu votes pas extreme droite tu peux defoncer du manife… https://t.co/Y6LWQ9oyd7,Sun Dec 18 10:12:51 +0000 2022,2188118856,None
53201,@maestrotermes Mais espèce de gros con fini Stone Océan d’abord,Sun Dec 18 09:48:05 +0000 2022,1.57E+18,Bullying
53588,@MagaliNet80 Gros soutien.,Sun Dec 18 09:39:41 +0000 2022,2639535618,None
53802,@magnier7_damien @njghhhhj @Betclic Ptdrrrr il a supprimé tous ses tweets tellement qu’il a vu à quel point il est… https://t.co/YvV8ZbdLtm,Sun Dec 18 09:34:34 +0000 2022,1.11E+18,None
52590,@Mahito_Tomura @Pedrisisme Et me dit pas zarhma il a ben arfa t’a vu l’action contre metz on l’a jamais vu vers sa… https://t.co/wsZ5Mg1Jo2,Sun Dec 18 10:01:43 +0000 2022,1.32E+18,None
52468,@maillebi @mamacitadeMede1 Harcèlement 👹👹👹,Sun Dec 18 10:04:34 +0000 2022,8.37E+17,None
52837,@MaisDuBled C'est pas une maladie a proprement parlé mais en très résumé parce-que j'ai pas le compte-rendu sous le… https://t.co/Dgv8lt6xPO,Sun Dec 18 09:56:17 +0000 2022,3332248307,None
53325,@malikbks Ah ouais toi sa ce voit tu crois ton ce qu’on te dit t’es vraiment débile,Sun Dec 18 09:45:27 +0000 2022,1.21E+18,Bullying
51832,@Manchotcolat Yep c un gros fake,Sun Dec 18 10:18:59 +0000 2022,7.68E+17,None
52339,@ManCityToUcl @MarquinGoat_ @ansubinho @Inoxtag Ok tu peux gagner un gros salaire mais le flow ca n’a pas de prix,Sun Dec 18 10:07:13 +0000 2022,9.20E+17,None
54140,@Manhi_131 @Samy_Olivier Ben désolée mais quand je vois les commentaires sous les Tweets de Clémentine Autain c’est… https://t.co/IBTWaHy7NP,Sun Dec 18 09:25:27 +0000 2022,1.38E+18,None
54612,@Manskorp13 @RBLnkunku @bilelmoh_ @zAnxSZN @ActuFoot_ @lequipe Dans 20 ans on se souviendra du plus gros palmarès d… https://t.co/4qYkBDwTz0,Sun Dec 18 09:13:14 +0000 2022,1.41E+18,None
54000,@Marc_Doyer @verity_france La bêtise du monde actuel n'a plus de limites... Peut-être qu'avec un peu de chance 2023… https://t.co/Z1uycIq1xB,Sun Dec 18 09:28:30 +0000 2022,92292297,None
54306,@MarcoLaBrehm Mais c’est 48h la validation. Donc la demande tu l’as fait avant le gros bug de vendredi,Sun Dec 18 09:20:46 +0000 2022,1.43E+18,None
52059,@Marcovert4 @MichelleTouss32 Mais il reste du débile. ...ça va...pas de pénurie. Ouf.,Sun Dec 18 10:13:39 +0000 2022,1.55E+18,Bullying
52243,@Marcovert4 @Suzy77J @EtchePas @MichelleTouss32 Tout est gros et devant nous comme le covid et pourtant personne n'… https://t.co/Y0n8S9MUJL,Sun Dec 18 10:09:33 +0000 2022,1.56E+18,None
54081,"@Margot_gbn 
Tu pourras me dire comment fonctionne le montage ??
En gros tu en as pour longtemps à le faire ?? Vrai… https://t.co/A9ri8WVTCO",Sun Dec 18 09:27:00 +0000 2022,1.06E+18,None
51815,@MARIA224K Car c’est des gros radin,Sun Dec 18 10:19:20 +0000 2022,1.60E+18,Bullying
53583,"@Marie_bruley @Mdelormeau Bonjour adorable Marilou ❤️,
Merci beaucoup, bon dimanche à toi aussi.
Chez moi il fait -… https://t.co/KEXMbQCCdK",Sun Dec 18 09:39:48 +0000 2022,1.01E+18,None
53769,@marie_demare Notre ado attardé... Brigitte le trav devrait le priver plus souvent de sucette au chocolat !,Sun Dec 18 09:35:21 +0000 2022,1.49E+18,Bullying
54505,"@marie_pouyadou Bonjour Marie, bon dimanche, gros bisous 😘🙏🥶🥶",Sun Dec 18 09:15:36 +0000 2022,7.90E+17,None
53117,@Marie08979035 et une conne de plus,Sun Dec 18 09:49:57 +0000 2022,3107215284,Bullying
53328,@mariecchambel C'est a cause de ce genre de réactions que beaucoup de victimes ne parlent pas et ca donne la nausée… https://t.co/oayMO1K7Rr,Sun Dec 18 09:45:27 +0000 2022,506836816,None
52418,@mariojoy3 @4th3n4rt3m1s Entre trouver un peuple moche (ce qui est totalement subjectif) et insulter tout un peuple… https://t.co/krZQ0xSE5T,Sun Dec 18 10:05:48 +0000 2022,1.27E+18,None
53885,@MarjorieClair11 un coucou 👋 Marjorie 💐je te souhaite un très bon Dimanche 🌹des Gros Bisous. 🥰🥰🌹🎅🎄,Sun Dec 18 09:32:07 +0000 2022,1.28E+18,None
52387,"@Martine48991641 @Guillaume_Calao Oui.🙏😌
Gros bisous Martine.💖💖",Sun Dec 18 10:06:18 +0000 2022,1.47E+18,None
52874,"@Martinez_J_ @sedatif @baroulot @CnpIpa Donc en gros les IDE, restez à votre place, ne cherchez pas à évoluer car o… https://t.co/jLwSfTuKmt",Sun Dec 18 09:55:08 +0000 2022,946189962,None
54487,"@Marvel_Fit Le problème c'est les gros, pas l'avion.",Sun Dec 18 09:15:59 +0000 2022,1.23E+18,Hate_Speech
52239,"@Marvel_Fit Ptdrrr mais Zelensky fait clairement l’apologie du racisme là, en gros tous mes potos russes je dois le… https://t.co/XfggrCiKs5",Sun Dec 18 10:09:37 +0000 2022,623821669,None
53893,@MarwanBelkacem @stefan19_75 Quel immense débile comment tu veux être pris au sérieux avec des tweets comme ça,Sun Dec 18 09:31:55 +0000 2022,1.05E+18,Bullying
53245,@MarwanBelkacem En vrai j’ai peur que du coup y ait 1 seul gros leader qui prenne trop de pouvoirs et que forcément… https://t.co/ChrYCfMH7B,Sun Dec 18 09:47:11 +0000 2022,1.22E+18,None
52947,@MarxFanAccount @Lise_Moa C'est la coupe du monde gros. Il va pas faire vice de rien. Normal il vient rpz la France qu'on l'aime ou pas,Sun Dec 18 09:53:41 +0000 2022,2206577387,None
52004,@Masse14Mf @machikha1 @theocabinet @DamienRieu @Dussurgey3 Ou voyez vous un migrant dans cette vidéo ?,Sun Dec 18 10:14:47 +0000 2022,2239909603,None
51844,@Mathafackzer Faut être un bon gros segpa pour faire ça mdr,Sun Dec 18 10:18:47 +0000 2022,337913513,Hate_Speech
